combination_id,osmium_ema_alpha,osmium_inventory_bias,osmium_vwap_window,osmium_pos_limit,osmium_vol_base,pepper_ema_alpha,pepper_pos_limit,pepper_vol_base,final_balance,profit,trades,osmium_pos,pepper_pos,target_progress
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.2_pepper_pos_limit=80_pepper_vol_base=250,0.12,0.6,12,80,12,0.2,80,250,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.2_pepper_pos_limit=80_pepper_vol_base=300,0.12,0.6,12,80,12,0.2,80,300,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.2_pepper_pos_limit=80_pepper_vol_base=350,0.12,0.6,12,80,12,0.2,80,350,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.2_pepper_pos_limit=80_pepper_vol_base=400,0.12,0.6,12,80,12,0.2,80,400,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=60_pepper_vol_base=250,0.12,0.6,12,80,12,0.22,60,250,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=60_pepper_vol_base=300,0.12,0.6,12,80,12,0.22,60,300,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=60_pepper_vol_base=350,0.12,0.6,12,80,12,0.22,60,350,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=60_pepper_vol_base=400,0.12,0.6,12,80,12,0.22,60,400,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=70_pepper_vol_base=250,0.12,0.6,12,80,12,0.22,70,250,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=70_pepper_vol_base=300,0.12,0.6,12,80,12,0.22,70,300,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=70_pepper_vol_base=350,0.12,0.6,12,80,12,0.22,70,350,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=70_pepper_vol_base=400,0.12,0.6,12,80,12,0.22,70,400,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=80_pepper_vol_base=250,0.12,0.6,12,80,12,0.22,80,250,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=80_pepper_vol_base=300,0.12,0.6,12,80,12,0.22,80,300,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=80_pepper_vol_base=350,0.12,0.6,12,80,12,0.22,80,350,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.22_pepper_pos_limit=80_pepper_vol_base=400,0.12,0.6,12,80,12,0.22,80,400,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.25_pepper_pos_limit=60_pepper_vol_base=250,0.12,0.6,12,80,12,0.25,60,250,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.25_pepper_pos_limit=60_pepper_vol_base=300,0.12,0.6,12,80,12,0.25,60,300,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.25_pepper_pos_limit=60_pepper_vol_base=350,0.12,0.6,12,80,12,0.25,60,350,150219.0,50219.0,941,-19,18,25.1%
osmium_ema_alpha=0.12_osmium_inventory_bias=0.6_osmium_pos_limit=80_osmium_vol_base=12_osmium_vwap_window=12_pepper_ema_alpha=0.25_pepper_pos_limit=60_pepper_vol_base=400,0.12,0.6,12,80,12,0.25,60,400,150219.0,50219.0,941,-19,18,25.1%
